component,componentCategory,prop,propType,normalizedPropType,propCategory,defaultValue,acceptsObject,objectExample,acceptsNode,enumValues,documentedValues,description,conditionalRelationship,childSupport
FileInput,Input,onChange,function,function,event,,false,({ target: { files } }) => {...},false,({ target: { files } }) => {...},({ target: { files } }) => {...},Function that will be called when one or more files are added to or removed from the input.,,
FileInput,Input,renderFile,function,function,behavior,,false,(file) => { <Text>{file.name}</Text> },false,(file) => { <Text>{file.name}</Text> },(file) => { <Text>{file.name}</Text> },"Provides custom rendering of the file. If not provided, the file's name will be shown.",,
MaskedInput,Input,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,Custom title to be used by screen readers.,,
MaskedInput,Input,dropHeight,string,string,behavior,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""",The height of the drop container.,,
MaskedInput,Input,dropProps,object,object,behavior,,true,{},false,,,Any valid Drop prop.,,
MaskedInput,Input,focusIndicator,boolean,boolean,state,,false,,false,true | false,true | false,Whether the plain MaskedInput should receive a focus outline.,,
MaskedInput,Input,icon,element,element,content,,false,,true,<Icon />,<Icon />,"An optional icon to show. This could be used to provide an indication of what kind of input is expected, like an email icon, or what the input will be used for, like a search icon.",,icon={<Add />}
MaskedInput,Input,id,string,string,accessibility,,false,,false,"""InputId""","""InputId""",The id attribute of the input.,,
MaskedInput,Input,mask,array | options | restrictToOptions,union,behavior,,false,"[ { length: number | [number], fixed: ""string"", options: [string] | [number], regexp: {}, placeholder: ""string"", restrictToOptions: true } ]",false,,,Describes the structure of the mask.,defines input pattern,
MaskedInput,Input,name,string,string,content,,false,,false,"""name""","""name""",The name attribute of the input.,,
MaskedInput,Input,onBlur,function,function,event,,false,() => {},false,() => {},() => {},Function that will be called when the user leaves the field.,,
MaskedInput,Input,onChange,function,function,event,,false,() => {},false,() => {},() => {},Function that will be called when the user types or pastes text.,,
MaskedInput,Input,reverse,boolean,boolean,state,,false,,false,true | false,true | false,Whether an icon should be reversed so that the icon is at the end of the input.,,
MaskedInput,Input,size,string,string,layout,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""2xl"" | ""3xl"" | ""4xl"" | ""5xl"" | ""6xl"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""2xl"" | ""3xl"" | ""4xl"" | ""5xl"" | ""6xl"" | ""string""",The size of the text.,,
MaskedInput,Input,textAlign,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end""","""start"" | ""center"" | ""end""",How to align the text inside the input.,,
MaskedInput,Input,value,string | number,union,content,,false,,false,"""example@my.com"" | 0","""example@my.com"" | 0",What text to put in the input. The caller should ensure that it is initially valid with respect to the mask.,,
RadioButton,Input,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
RadioButton,Input,checked,boolean,boolean,state,,false,,false,true | false,true | false,,,
RadioButton,Input,children,function,function,content,,false,({ checked }) => <Box>...</Box>,true,({ checked }) => <Box>...</Box>,({ checked }) => <Box>...</Box>,,,
RadioButton,Input,disabled,boolean,boolean,state,,false,,false,true | false,true | false,,,
RadioButton,Input,id,string,string,accessibility,,false,,false,"""inputId""","""inputId""",,,
RadioButton,Input,label,node,ReactNode,content,,false,,true,"""label""","""label""",Label text to place next to the control.,,
RadioButton,Input,name,string,string,content,,false,,false,"""name""","""name""",,,
RadioButton,Input,onChange,function,function,event,,false,({ target: { checked } }) => {...},false,({ target: { checked } }) => {...},({ target: { checked } }) => {...},,,
RadioButtonGroup,Input,children,function,function,content,,false,"(option, { checked, hover }) => <Box ...>{...}</Box>",true,,,Function that will be called to render the visual representation.,,
RadioButtonGroup,Input,disabled,boolean,boolean,state,,false,,false,true | false,true | false,Disables all options.,,
RadioButtonGroup,Input,name,string,string,content,,false,,false,"""name""","""name""",,,
RadioButtonGroup,Input,onChange,function,function,event,,false,({ target: { value } }) => {...},false,({ target: { value } }) => {...},({ target: { value } }) => {...},Function that will be called when the user clicks on one of the radio buttons. It will be passed a React event object.,,
RadioButtonGroup,Input,options,array[string] | array[number] | array[boolean] | array[object],array,content,,false,"[ { disabled: boolean, id: ""string"", label: ""string"" | element, value: ""string"" | number | boolean } ]",false,,,"Options can be either an array of type string, boolean, number or object. Each option is rendered as a single RadioButton.",,
RadioButtonGroup,Input,value,string | number | boolean | object,union,content,,true,"{ disabled: boolean, id: ""string"", label: ""string"" | element, value: ""string"" | number | boolean }",false,"""option1"" | 1 | true | false","""option1"" | 1 | true | false",Currently selected option value.,controlled: requires onChange,
RangeInput,Input,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
RangeInput,Input,color,string | object | array,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""control""","""control""",The color of the track.,,
RangeInput,Input,disabled,boolean,boolean,state,,false,,false,true | false,true | false,,,
RangeInput,Input,id,string,string,accessibility,,false,,false,"""inputId""","""inputId""",The id attribute of the range input.,,
RangeInput,Input,max,number | string,union,behavior,,false,,false,"10 | ""10""","10 | ""10""",The maximum value permitted.,,
RangeInput,Input,min,number | string,union,behavior,,false,,false,"1 | ""1""","1 | ""1""",The minimum value permitted.,,
RangeInput,Input,name,string,string,content,,false,,false,"""name""","""name""",The name attribute of the range input.,,
RangeInput,Input,onChange,function,function,event,,false,(event) => {},false,(event) => {},(event) => {},Function that will be called when the user changes the value. It will be passed an event object. The new input value will be available via 'event.target.value'.,,
RangeInput,Input,step,number,number,behavior,,false,,false,"""2""","""2""",The step interval between values.,,
RangeInput,Input,value,number | string,union,content,,false,,false,"1 | ""1""","1 | ""1""",The current value.,,
RangeSelector,Input,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",What color to use to indicate the selection.,,
RangeSelector,Input,direction,string,enum,layout,,false,,false,"""horizontal"" | ""vertical""","""horizontal"" | ""vertical""",The orientation to layout the values in.,,
RangeSelector,Input,invert,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to indicate what has not been selected.,,
RangeSelector,Input,label,boolean | function,union,content,,false,(number) => {},true,true | false | (number) => {},true | false | (number) => {},Whether to show text labels indicating the selected values.,,
RangeSelector,Input,max,number,number,behavior,,false,,false,100,100,The maximum value permitted.,,
RangeSelector,Input,messages,string,string,behavior,,false,"{ lower: ""string"", upper: ""string"" }",false,,,Custom messages used by screen readers for accessibility.,,
RangeSelector,Input,min,number,number,behavior,,false,,false,0,0,The minimum value permitted.,,
RangeSelector,Input,onChange,function,function,event,,false,() => {},false,() => {},() => {},Function that will be called when the user changes one of the values. It will be passed an array of two numbers indicating the new values selected.,,
RangeSelector,Input,opacity,boolean | string,union,behavior,,false,,false,"true | false | ""weak"" | ""medium"" | ""strong"" | ""string""","true | false | ""weak"" | ""medium"" | ""strong"" | ""string""",Transparency of the selection indicator.,,
RangeSelector,Input,round,string,string,layout,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""full"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""full"" | ""string""",How much to round the corners.,,
RangeSelector,Input,size,string,string,layout,,false,,false,"""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""full"" | ""string""","""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""full"" | ""string""",How thick to make the selection indicator.,,
RangeSelector,Input,step,number,number,behavior,,false,,false,1,1,The step interval between values.,,
RangeSelector,Input,values,array[number],array,behavior,,false,,false,,,The current values.,controlled: requires onChange,
Select,Input,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Select,Input,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Select,Input,children,function,function,content,,false,"(option, index, options, { active, disabled, selected }) => {}",true,,,Function that will be called when each option is rendered.,overrides labelKey/valueKey rendering,children render function for custom option rendering
Select,Input,clear,boolean | object,union,behavior,,true,"{ position: ""top"" | ""bottom"", label: ""string"" }",false,true | false,true | false,Whether to provide a button option to clear selections.,,
Select,Input,closeOnChange,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to close the drop when a selection is made.,,
Select,Input,defaultValue,string | object | number | array,union,behavior,,true,{},false,"""value1"" | 1","""value1"" | 1",Initially selected value. This can be an array when multiple.,,
Select,Input,disabled,boolean | array,union,state,,false,"[{...}, {...}]",false,true | false,true | false,Whether the entire select or individual options should be disabled.,,
Select,Input,disabledKey,string | function,union,behavior,,false,() => {},false,"""key"" | () => {}","""key"" | () => {}","When the options array contains objects, this property indicates how to determine which options should be disabled.",,
